cidade;cod_cidade;estado;cod_esatado;populacao;renda_domiciliar_per_capita;regiao
Cruzeiro do Sul;6205;RS;43;12.571;2608;Sul
David Canabarro;6304;RS;43;4.403;2608;Sul
Derrubadas;6320;RS;43;2.797;2608;Sul
Dezesseis de Novembro;6353;RS;43;2.544;2608;Sul
Dilermando de Aguiar;6379;RS;43;2.859;2608;Sul
Dois Irmãos;6403;RS;43;31.769;2608;Sul
Dois Irmãos das Missões;6429;RS;43;2.133;2608;Sul
Dois Lajeados;6452;RS;43;3.158;2608;Sul
Dom Feliciano;6502;RS;43;13.291;2608;Sul
Dom Pedro de Alcântara;6551;RS;43;2.617;2608;Sul
Dom Pedrito;6601;RS;43;38.094;2608;Sul
Dona Francisca;6700;RS;43;3.136;2608;Sul
Doutor Maurício Cardoso;6734;RS;43;4.542;2608;Sul
Doutor Ricardo;6759;RS;43;1.925;2608;Sul
Eldorado do Sul;6767;RS;43;40.954;2608;Sul
Encantado;6809;RS;43;23.494;2608;Sul
Encruzilhada do Sul;6908;RS;43;24.280;2608;Sul
Engenho Velho;6924;RS;43;1.317;2608;Sul
Entre-Ijuís;6932;RS;43;9.364;2608;Sul
Entre Rios do Sul;6957;RS;43;2.731;2608;Sul
Erebango;6973;RS;43;3.121;2608;Sul
Erechim;7005;RS;43;109.497;2608;Sul
Ernestina;7054;RS;43;3.097;2608;Sul
Herval;7104;RS;43;6.307;2608;Sul
Erval Grande;7203;RS;43;5.029;2608;Sul
Erval Seco;7302;RS;43;6.902;2608;Sul
Esmeralda;7401;RS;43;3.264;2608;Sul
Esperança do Sul;7450;RS;43;3.294;2608;Sul
Espumoso;7500;RS;43;15.478;2608;Sul
Estação;7559;RS;43;5.688;2608;Sul
Estância Velha;7609;RS;43;49.440;2608;Sul
Esteio;7708;RS;43;78.181;2608;Sul
Estrela;7807;RS;43;33.243;2608;Sul
Estrela Velha;7815;RS;43;3.120;2608;Sul
Eugênio de Castro;7831;RS;43;2.685;2608;Sul
Fagundes Varela;7864;RS;43;2.620;2608;Sul
Farroupilha;7906;RS;43;72.477;2608;Sul
Faxinal do Soturno;8003;RS;43;6.846;2608;Sul
Faxinalzinho;8052;RS;43;2.572;2608;Sul
Fazenda Vilanova;8078;RS;43;4.399;2608;Sul
Feliz;8102;RS;43;13.979;2608;Sul
Flores da Cunha;8201;RS;43;31.973;2608;Sul
Floriano Peixoto;8250;RS;43;1.694;2608;Sul
Fontoura Xavier;8300;RS;43;9.721;2608;Sul
Formigueiro;8409;RS;43;6.533;2608;Sul
Forquetinha;8433;RS;43;2.441;2608;Sul
Fortaleza dos Valos;8458;RS;43;4.569;2608;Sul
Frederico Westphalen;8508;RS;43;33.684;2608;Sul
Garibaldi;8607;RS;43;35.522;2608;Sul
Garruchos;8656;RS;43;2.729;2608;Sul
Gaurama;8706;RS;43;5.780;2608;Sul
General Câmara;8805;RS;43;7.751;2608;Sul
Gentil;8854;RS;43;1.783;2608;Sul
Getúlio Vargas;8904;RS;43;16.950;2608;Sul
Giruá;9001;RS;43;16.282;2608;Sul
Glorinha;9050;RS;43;7.842;2608;Sul
Gramado;9100;RS;43;41.621;2608;Sul
Gramado dos Loureiros;9126;RS;43;2.049;2608;Sul
Gramado Xavier;9159;RS;43;3.356;2608;Sul
Gravataí;9209;RS;43;275.294;2608;Sul
Guabiju;9258;RS;43;1.442;2608;Sul
Guaíba;9308;RS;43;95.956;2608;Sul
Guaporé;9407;RS;43;26.138;2608;Sul
Guarani das Missões;9506;RS;43;7.553;2608;Sul
Harmonia;9555;RS;43;5.524;2608;Sul
Herveiras;9571;RS;43;2.608;2608;Sul
Horizontina;9605;RS;43;19.246;2608;Sul
Hulha Negra;9654;RS;43;6.102;2608;Sul
Humaitá;9704;RS;43;4.774;2608;Sul
Ibarama;9753;RS;43;3.793;2608;Sul
Ibiaçá;9803;RS;43;4.618;2608;Sul
Ibiraiaras;9902;RS;43;6.830;2608;Sul
Ibirapuitã;9951;RS;43;3.793;2608;Sul
Ibirubá;10009;RS;43;22.082;2608;Sul
Igrejinha;10108;RS;43;34.763;2608;Sul
Ijuí;10207;RS;43;87.775;2608;Sul
Ilópolis;10306;RS;43;4.245;2608;Sul
Imbé;10330;RS;43;27.931;2608;Sul
Imigrante;10363;RS;43;3.148;2608;Sul
Independência;10405;RS;43;6.558;2608;Sul
Inhacorá;10413;RS;43;2.049;2608;Sul
Ipê;10439;RS;43;5.496;2608;Sul
Ipiranga do Sul;10462;RS;43;1.750;2608;Sul
Iraí;10504;RS;43;7.624;2608;Sul
Itaara;10538;RS;43;5.706;2608;Sul
Itacurubi;10553;RS;43;3.042;2608;Sul
Itapuca;10579;RS;43;1.967;2608;Sul
Itaqui;10603;RS;43;36.830;2608;Sul
Itati;10652;RS;43;2.695;2608;Sul
Itatiba do Sul;10702;RS;43;3.249;2608;Sul
Ivorá;10751;RS;43;1.964;2608;Sul
Ivoti;10801;RS;43;23.533;2608;Sul
Jaboticaba;10850;RS;43;3.850;2608;Sul
Jacuizinho;10876;RS;43;2.070;2608;Sul
Jacutinga;10900;RS;43;3.401;2608;Sul
Jaguarão;11007;RS;43;27.406;2608;Sul
Jaguari;11106;RS;43;10.779;2608;Sul
Jaquirana;11122;RS;43;3.755;2608;Sul
Jari;11130;RS;43;3.414;2608;Sul
Jóia;11155;RS;43;7.305;2608;Sul
Júlio de Castilhos;11205;RS;43;18.557;2608;Sul
Lagoa Bonita do Sul;11239;RS;43;2.287;2608;Sul
Lagoão;11254;RS;43;5.429;2608;Sul
Lagoa dos Três Cantos;11270;RS;43;1.779;2608;Sul
Lagoa Vermelha;11304;RS;43;28.617;2608;Sul
Lajeado;11403;RS;43;96.651;2608;Sul
Lajeado do Bugre;11429;RS;43;2.660;2608;Sul
Lavras do Sul;11502;RS;43;7.294;2608;Sul
Liberato Salzano;11601;RS;43;4.854;2608;Sul
Lindolfo Collor;11627;RS;43;6.409;2608;Sul
Linha Nova;11643;RS;43;1.720;2608;Sul
Machadinho;11700;RS;43;5.864;2608;Sul
Maçambará;11718;RS;43;4.487;2608;Sul
Mampituba;11734;RS;43;3.201;2608;Sul
Manoel Viana;11759;RS;43;6.917;2608;Sul
Maquiné;11775;RS;43;7.588;2608;Sul
Maratá;11791;RS;43;2.521;2608;Sul
Marau;11809;RS;43;46.656;2608;Sul
Marcelino Ramos;11908;RS;43;4.389;2608;Sul
Mariana Pimentel;11981;RS;43;4.003;2608;Sul
Mariano Moro;12005;RS;43;1.888;2608;Sul
Marques de Souza;12054;RS;43;4.050;2608;Sul
Mata;12104;RS;43;4.786;2608;Sul
Mato Castelhano;12138;RS;43;2.610;2608;Sul
Mato Leitão;12153;RS;43;4.990;2608;Sul
Mato Queimado;12179;RS;43;1.833;2608;Sul
Maximiliano de Almeida;12203;RS;43;4.258;2608;Sul
Minas do Leão;12252;RS;43;7.661;2608;Sul
Miraguaí;12302;RS;43;4.506;2608;Sul
Montauri;12351;RS;43;1.530;2608;Sul
Monte Alegre dos Campos;12377;RS;43;3.250;2608;Sul
Monte Belo do Sul;12385;RS;43;2.609;2608;Sul
Montenegro;12401;RS;43;66.295;2608;Sul
Mormaço;12427;RS;43;2.815;2608;Sul
Morrinhos do Sul;12443;RS;43;3.134;2608;Sul
Morro Redondo;12450;RS;43;6.169;2608;Sul
Morro Reuter;12476;RS;43;6.163;2608;Sul
Mostardas;12500;RS;43;12.346;2608;Sul
Muçum;12609;RS;43;4.694;2608;Sul
Muitos Capões;12617;RS;43;2.938;2608;Sul
Muliterno;12625;RS;43;1.755;2608;Sul
Não-Me-Toque;12658;RS;43;18.314;2608;Sul
Nicolau Vergueiro;12674;RS;43;1.979;2608;Sul
Nonoai;12708;RS;43;14.056;2608;Sul
Nova Alvorada;12757;RS;43;3.229;2608;Sul
Nova Araçá;12807;RS;43;5.086;2608;Sul
Nova Bassano;12906;RS;43;9.877;2608;Sul
Nova Boa Vista;12955;RS;43;2.088;2608;Sul
Nova Bréscia;13003;RS;43;3.105;2608;Sul
Nova Candelária;13011;RS;43;3.134;2608;Sul
Nova Esperança do Sul;13037;RS;43;4.974;2608;Sul
Nova Hartz;13060;RS;43;20.539;2608;Sul
Nova Pádua;13086;RS;43;2.390;2608;Sul
Nova Palma;13102;RS;43;5.683;2608;Sul
Nova Petrópolis;13201;RS;43;23.889;2608;Sul
Nova Prata;13300;RS;43;26.587;2608;Sul
Nova Ramada;13334;RS;43;2.201;2608;Sul
Nova Roma do Sul;13359;RS;43;3.543;2608;Sul
Nova Santa Rita;13375;RS;43;30.121;2608;Sul
Novo Cabrais;13391;RS;43;3.636;2608;Sul
Novo Hamburgo;13409;RS;43;235.879;2608;Sul
Novo Machado;13425;RS;43;3.246;2608;Sul
Novo Tiradentes;13441;RS;43;2.188;2608;Sul
Novo Xingu;13466;RS;43;1.678;2608;Sul
Novo Barreiro;13490;RS;43;4.371;2608;Sul
Osório;13508;RS;43;48.929;2608;Sul
Paim Filho;13607;RS;43;3.691;2608;Sul
Palmares do Sul;13656;RS;43;13.170;2608;Sul
Palmeira das Missões;13706;RS;43;34.233;2608;Sul
Palmitinho;13805;RS;43;8.032;2608;Sul
Panambi;13904;RS;43;45.042;2608;Sul
Pantano Grande;13953;RS;43;10.438;2608;Sul
Paraí;14001;RS;43;7.357;2608;Sul
Paraíso do Sul;14027;RS;43;6.635;2608;Sul
Pareci Novo;14035;RS;43;4.433;2608;Sul
Parobé;14050;RS;43;53.555;2608;Sul
Passa Sete;14068;RS;43;4.036;2608;Sul
Passo do Sobrado;14076;RS;43;6.154;2608;Sul
Passo Fundo;14100;RS;43;214.564;2608;Sul
Paulo Bento;14134;RS;43;2.188;2608;Sul
Paverama;14159;RS;43;8.146;2608;Sul
Pedras Altas;14175;RS;43;2.100;2608;Sul
Pedro Osório;14209;RS;43;7.634;2608;Sul
Pejuçara;14308;RS;43;3.819;2608;Sul
Pelotas;14407;RS;43;336.131;2608;Sul
Picada Café;14423;RS;43;5.470;2608;Sul
Pinhal;14456;RS;43;3.034;2608;Sul
Pinhal da Serra;14464;RS;43;2.299;2608;Sul
Pinhal Grande;14472;RS;43;3.867;2608;Sul
Pinheirinho do Vale;14498;RS;43;4.637;2608;Sul
Pinheiro Machado;14506;RS;43;11.409;2608;Sul
Pinto Bandeira;14548;RS;43;2.784;2608;Sul
Pirapó;14555;RS;43;2.260;2608;Sul
Piratini;14605;RS;43;17.792;2608;Sul
Planalto;14704;RS;43;10.624;2608;Sul
Poço das Antas;14753;RS;43;2.222;2608;Sul
Pontão;14779;RS;43;3.350;2608;Sul
Ponte Preta;14787;RS;43;1.604;2608;Sul
Portão;14803;RS;43;35.237;2608;Sul
Porto Alegre;14902;RS;43;1.389.322;2608;Sul
Porto Lucena;15008;RS;43;4.424;2608;Sul
Porto Mauá;15057;RS;43;2.176;2608;Sul
Porto Vera Cruz;15073;RS;43;1.585;2608;Sul
Porto Xavier;15107;RS;43;10.132;2608;Sul
Pouso Novo;15131;RS;43;1.773;2608;Sul
Presidente Lucena;15149;RS;43;3.159;2608;Sul
Progresso;15156;RS;43;5.430;2608;Sul
Protásio Alves;15172;RS;43;2.069;2608;Sul
Putinga;15206;RS;43;3.814;2608;Sul
Quaraí;15305;RS;43;23.988;2608;Sul
Quatro Irmãos;15313;RS;43;1.579;2608;Sul
Quevedos;15321;RS;43;2.555;2608;Sul
Quinze de Novembro;15354;RS;43;4.000;2608;Sul
Redentora;15404;RS;43;9.934;2608;Sul
Relvado;15453;RS;43;1.828;2608;Sul
Restinga Sêca;15503;RS;43;15.213;2608;Sul
Rio dos Índios;15552;RS;43;2.874;2608;Sul
Rio Grande;15602;RS;43;198.958;2608;Sul
Rio Pardo;15701;RS;43;35.666;2608;Sul
Riozinho;15750;RS;43;4.572;2608;Sul
Roca Sales;15800;RS;43;10.644;2608;Sul
Rodeio Bonito;15909;RS;43;6.821;2608;Sul
Rolador;15958;RS;43;2.332;2608;Sul
Rolante;16006;RS;43;21.733;2608;Sul
Ronda Alta;16105;RS;43;9.972;2608;Sul
Rondinha;16204;RS;43;5.083;2608;Sul
Roque Gonzales;16303;RS;43;6.698;2608;Sul
Rosário do Sul;16402;RS;43;37.700;2608;Sul
Sagrada Família;16428;RS;43;2.529;2608;Sul
Saldanha Marinho;16436;RS;43;2.621;2608;Sul
Salto do Jacuí;16451;RS;43;10.373;2608;Sul
Salvador das Missões;16477;RS;43;2.953;2608;Sul
Salvador do Sul;16501;RS;43;7.182;2608;Sul
Sananduva;16600;RS;43;16.759;2608;Sul
Santa Bárbara do Sul;16709;RS;43;8.275;2608;Sul
Santa Cecília do Sul;16733;RS;43;1.710;2608;Sul
Santa Clara do Sul;16758;RS;43;7.067;2608;Sul
Santa Cruz do Sul;16808;RS;43;138.104;2608;Sul
Santa Maria;16907;RS;43;282.244;2608;Sul
Santa Maria do Herval;16956;RS;43;6.482;2608;Sul
Santa Margarida do Sul;16972;RS;43;2.658;2608;Sul
Santana da Boa Vista;17004;RS;43;7.140;2608;Sul
Sant'Ana do Livramento;17103;RS;43;87.296;2608;Sul
Santa Rosa;17202;RS;43;79.395;2608;Sul
Santa Tereza;17251;RS;43;1.531;2608;Sul
Santa Vitória do Palmar;17301;RS;43;31.961;2608;Sul
Santiago;17400;RS;43;50.331;2608;Sul
Santo Ângelo;17509;RS;43;79.130;2608;Sul
Santo Antônio do Palma;17558;RS;43;2.134;2608;Sul
Santo Antônio da Patrulha;17608;RS;43;44.393;2608;Sul
Santo Antônio das Missões;17707;RS;43;10.493;2608;Sul
Santo Antônio do Planalto;17756;RS;43;2.136;2608;Sul
Santo Augusto;17806;RS;43;14.196;2608;Sul
Santo Cristo;17905;RS;43;15.656;2608;Sul
Santo Expedito do Sul;17954;RS;43;2.395;2608;Sul
São Borja;18002;RS;43;61.323;2608;Sul
São Domingos do Sul;18051;RS;43;2.808;2608;Sul
São Francisco de Assis;18101;RS;43;17.949;2608;Sul
São Francisco de Paula;18200;RS;43;22.373;2608;Sul
São Gabriel;18309;RS;43;60.102;2608;Sul
São Jerônimo;18408;RS;43;21.421;2608;Sul
São João da Urtiga;18424;RS;43;4.549;2608;Sul
São João do Polêsine;18432;RS;43;2.707;2608;Sul
São Jorge;18440;RS;43;2.976;2608;Sul
São José das Missões;18457;RS;43;2.403;2608;Sul
São José do Herval;18465;RS;43;1.934;2608;Sul
São José do Hortêncio;18481;RS;43;4.551;2608;Sul
São José do Inhacorá;18499;RS;43;2.463;2608;Sul
São José do Norte;18507;RS;43;26.245;2608;Sul
São José do Ouro;18606;RS;43;6.978;2608;Sul
São José do Sul;18614;RS;43;2.440;2608;Sul
São José dos Ausentes;18622;RS;43;4.286;2608;Sul
São Leopoldo;18705;RS;43;225.669;2608;Sul
São Lourenço do Sul;18804;RS;43;43.283;2608;Sul
São Luiz Gonzaga;18903;RS;43;35.858;2608;Sul
São Marcos;19000;RS;43;21.537;2608;Sul
São Martinho;19109;RS;43;5.589;2608;Sul
São Martinho da Serra;19125;RS;43;2.911;2608;Sul
São Miguel das Missões;19158;RS;43;7.196;2608;Sul
São Nicolau;19208;RS;43;5.248;2608;Sul
São Paulo das Missões;19307;RS;43;5.948;2608;Sul
São Pedro da Serra;19356;RS;43;3.614;2608;Sul
São Pedro das Missões;19364;RS;43;1.791;2608;Sul
São Pedro do Butiá;19372;RS;43;3.139;2608;Sul
São Pedro do Sul;19406;RS;43;15.870;2608;Sul
São Sebastião do Caí;19505;RS;43;24.883;2608;Sul
São Sepé;19604;RS;43;21.575;2608;Sul
São Valentim;19703;RS;43;3.324;2608;Sul
São Valentim do Sul;19711;RS;43;2.255;2608;Sul
São Valério do Sul;19737;RS;43;2.594;2608;Sul
São Vendelino;19752;RS;43;2.306;2608;Sul
São Vicente do Sul;19802;RS;43;8.259;2608;Sul
Sapiranga;19901;RS;43;77.898;2608;Sul
Sapucaia do Sul;20008;RS;43;136.542;2608;Sul
Sarandi;20107;RS;43;23.356;2608;Sul
Seberi;20206;RS;43;12.313;2608;Sul
Sede Nova;20230;RS;43;2.753;2608;Sul
Segredo;20263;RS;43;6.107;2608;Sul
Selbach;20305;RS;43;5.220;2608;Sul
Senador Salgado Filho;20321;RS;43;2.726;2608;Sul
Sentinela do Sul;20354;RS;43;5.422;2608;Sul
Serafina Corrêa;20404;RS;43;17.379;2608;Sul
Sério;20453;RS;43;2.093;2608;Sul
Sertão;20503;RS;43;5.637;2608;Sul
Sertão Santana;20552;RS;43;5.988;2608;Sul
Sete de Setembro;20578;RS;43;1.884;2608;Sul
Severiano de Almeida;20602;RS;43;3.467;2608;Sul
Silveira Martins;20651;RS;43;2.060;2608;Sul
Sinimbu;20677;RS;43;8.698;2608;Sul
Sobradinho;20701;RS;43;14.512;2608;Sul
Soledade;20800;RS;43;30.936;2608;Sul
Tabaí;20859;RS;43;4.565;2608;Sul
Tapejara;20909;RS;43;25.201;2608;Sul
Tapera;21006;RS;43;10.822;2608;Sul
Tapes;21105;RS;43;14.938;2608;Sul
Taquara;21204;RS;43;54.360;2608;Sul
Taquari;21303;RS;43;25.968;2608;Sul
Taquaruçu do Sul;21329;RS;43;3.190;2608;Sul
Tavares;21352;RS;43;5.319;2608;Sul
Tenente Portela;21402;RS;43;14.811;2608;Sul
Terra de Areia;21436;RS;43;10.569;2608;Sul
Teutônia;21451;RS;43;33.963;2608;Sul
Tio Hugo;21469;RS;43;3.352;2608;Sul
Tiradentes do Sul;21477;RS;43;5.201;2608;Sul
Toropi;21493;RS;43;2.598;2608;Sul
Torres;21501;RS;43;43.268;2608;Sul
Tramandaí;21600;RS;43;56.296;2608;Sul
Travesseiro;21626;RS;43;2.193;2608;Sul
Três Arroios;21634;RS;43;2.638;2608;Sul
Três Cachoeiras;21667;RS;43;11.216;2608;Sul
Três Coroas;21709;RS;43;24.420;2608;Sul
Três de Maio;21808;RS;43;25.452;2608;Sul
Três Forquilhas;21832;RS;43;2.814;2608;Sul
Três Palmeiras;21857;RS;43;4.826;2608;Sul
Três Passos;21907;RS;43;26.284;2608;Sul
Trindade do Sul;21956;RS;43;7.766;2608;Sul
Triunfo;22004;RS;43;28.414;2608;Sul
Tucunduva;22103;RS;43;5.649;2608;Sul
Tunas;22152;RS;43;3.739;2608;Sul
Tupanci do Sul;22186;RS;43;1.398;2608;Sul
Tupanciretã;22202;RS;43;20.345;2608;Sul
Tupandi;22251;RS;43;5.160;2608;Sul
Tuparendi;22301;RS;43;8.536;2608;Sul
Turuçu;22327;RS;43;3.489;2608;Sul
Ubiretama;22343;RS;43;2.028;2608;Sul
União da Serra;22350;RS;43;1.186;2608;Sul
Unistalda;22376;RS;43;2.052;2608;Sul
Uruguaiana;22400;RS;43;120.885;2608;Sul
Vacaria;22509;RS;43;66.110;2608;Sul
Vale Verde;22525;RS;43;3.214;2608;Sul
Vale do Sol;22533;RS;43;10.080;2608;Sul
Vale Real;22541;RS;43;6.213;2608;Sul
Vanini;22558;RS;43;2.047;2608;Sul
Venâncio Aires;22608;RS;43;70.805;2608;Sul
Vera Cruz;22707;RS;43;27.638;2608;Sul
Veranópolis;22806;RS;43;24.540;2608;Sul
Vespasiano Corrêa;22855;RS;43;1.852;2608;Sul
Viadutos;22905;RS;43;4.852;2608;Sul
Viamão;23002;RS;43;232.113;2608;Sul
Vicente Dutra;23101;RS;43;4.747;2608;Sul
Victor Graeff;23200;RS;43;2.832;2608;Sul
Vila Flores;23309;RS;43;3.736;2608;Sul
Vila Lângaro;23358;RS;43;2.122;2608;Sul
Vila Maria;23408;RS;43;4.512;2608;Sul
Vila Nova do Sul;23457;RS;43;3.935;2608;Sul
Vista Alegre;23507;RS;43;2.712;2608;Sul
Vista Alegre do Prata;23606;RS;43;1.624;2608;Sul
Vista Gaúcha;23705;RS;43;2.842;2608;Sul
Vitória das Missões;23754;RS;43;3.318;2608;Sul
Westfália;23770;RS;43;3.219;2608;Sul
Xangri-lá;23804;RS;43;16.907;2608;Sul
Água Clara;203;MS;50;17.647;2169;Centro-Oeste
Alcinópolis;252;MS;50;4.648;2169;Centro-Oeste
Amambai;609;MS;50;41.414;2169;Centro-Oeste
Anastácio;708;MS;50;24.741;2169;Centro-Oeste
Anaurilândia;807;MS;50;7.735;2169;Centro-Oeste
Angélica;856;MS;50;11.203;2169;Centro-Oeste
Antônio João;906;MS;50;9.641;2169;Centro-Oeste
Aparecida do Taboado;1003;MS;50;29.446;2169;Centro-Oeste
Aquidauana;1102;MS;50;48.561;2169;Centro-Oeste
Aral Moreira;1243;MS;50;11.085;2169;Centro-Oeste
Bandeirantes;1508;MS;50;8.276;2169;Centro-Oeste
Bataguassu;1904;MS;50;24.004;2169;Centro-Oeste
Batayporã;2001;MS;50;10.953;2169;Centro-Oeste
Bela Vista;2100;MS;50;21.965;2169;Centro-Oeste
Bodoquena;2159;MS;50;8.849;2169;Centro-Oeste
Bonito;2209;MS;50;24.761;2169;Centro-Oeste
Brasilândia;2308;MS;50;11.840;2169;Centro-Oeste
Caarapó;2407;MS;50;32.406;2169;Centro-Oeste
Camapuã;2605;MS;50;13.920;2169;Centro-Oeste
Campo Grande;2704;MS;50;954.537;2169;Centro-Oeste
Caracol;2803;MS;50;5.115;2169;Centro-Oeste
Cassilândia;2902;MS;50;21.549;2169;Centro-Oeste
Chapadão do Sul;2951;MS;50;33.791;2169;Centro-Oeste
Corguinho;3108;MS;50;4.893;2169;Centro-Oeste
Coronel Sapucaia;3157;MS;50;14.661;2169;Centro-Oeste
Corumbá;3207;MS;50;99.107;2169;Centro-Oeste
Costa Rica;3256;MS;50;28.163;2169;Centro-Oeste
Coxim;3306;MS;50;33.390;2169;Centro-Oeste
Deodápolis;3454;MS;50;14.210;2169;Centro-Oeste
Dois Irmãos do Buriti;3488;MS;50;11.470;2169;Centro-Oeste
Douradina;3504;MS;50;5.749;2169;Centro-Oeste
Dourados;3702;MS;50;260.640;2169;Centro-Oeste
Eldorado;3751;MS;50;11.633;2169;Centro-Oeste
Fátima do Sul;3801;MS;50;21.388;2169;Centro-Oeste
Figueirão;3900;MS;50;3.709;2169;Centro-Oeste
Glória de Dourados;4007;MS;50;10.777;2169;Centro-Oeste
Guia Lopes da Laguna;4106;MS;50;10.135;2169;Centro-Oeste
Iguatemi;4304;MS;50;14.017;2169;Centro-Oeste
Inocência;4403;MS;50;8.712;2169;Centro-Oeste
Itaporã;4502;MS;50;25.075;2169;Centro-Oeste
Itaquiraí;4601;MS;50;19.996;2169;Centro-Oeste
Ivinhema;4700;MS;50;29.613;2169;Centro-Oeste
Japorã;4809;MS;50;8.409;2169;Centro-Oeste
Jaraguari;4908;MS;50;7.425;2169;Centro-Oeste
Jardim;5004;MS;50;24.509;2169;Centro-Oeste
Jateí;5103;MS;50;3.620;2169;Centro-Oeste
Juti;5152;MS;50;7.009;2169;Centro-Oeste
Ladário;5202;MS;50;22.290;2169;Centro-Oeste
Laguna Carapã;5251;MS;50;7.012;2169;Centro-Oeste
Maracaju;5400;MS;50;47.558;2169;Centro-Oeste
Miranda;5608;MS;50;26.487;2169;Centro-Oeste
Mundo Novo;5681;MS;50;19.937;2169;Centro-Oeste
Naviraí;5707;MS;50;52.707;2169;Centro-Oeste
Nioaque;5806;MS;50;13.412;2169;Centro-Oeste
Nova Alvorada do Sul;6002;MS;50;23.054;2169;Centro-Oeste
Nova Andradina;6200;MS;50;50.610;2169;Centro-Oeste
Novo Horizonte do Sul;6259;MS;50;4.811;2169;Centro-Oeste
Paraíso das Águas;6275;MS;50;5.777;2169;Centro-Oeste
Paranaíba;6309;MS;50;42.543;2169;Centro-Oeste
Paranhos;6358;MS;50;13.323;2169;Centro-Oeste
Pedro Gomes;6408;MS;50;6.974;2169;Centro-Oeste
Ponta Porã;6606;MS;50;97.577;2169;Centro-Oeste
Porto Murtinho;6903;MS;50;12.864;2169;Centro-Oeste
Ribas do Rio Pardo;7109;MS;50;23.996;2169;Centro-Oeste
Rio Brilhante;7208;MS;50;39.936;2169;Centro-Oeste
Rio Negro;7307;MS;50;4.933;2169;Centro-Oeste
Rio Verde de Mato Grosso;7406;MS;50;20.393;2169;Centro-Oeste
Rochedo;7505;MS;50;5.407;2169;Centro-Oeste
Santa Rita do Pardo;7554;MS;50;7.174;2169;Centro-Oeste
São Gabriel do Oeste;7695;MS;50;31.694;2169;Centro-Oeste
Sete Quedas;7703;MS;50;11.301;2169;Centro-Oeste
Selvíria;7802;MS;50;8.593;2169;Centro-Oeste
Sidrolândia;7901;MS;50;49.374;2169;Centro-Oeste
Sonora;7935;MS;50;14.822;2169;Centro-Oeste
Tacuru;7950;MS;50;11.159;2169;Centro-Oeste
Taquarussu;7976;MS;50;3.730;2169;Centro-Oeste
Terenos;8008;MS;50;18.139;2169;Centro-Oeste
Três Lagoas;8305;MS;50;141.435;2169;Centro-Oeste
Vicentina;8404;MS;50;6.476;2169;Centro-Oeste
Acorizal;102;MT;51;4.990;2276;Centro-Oeste
Água Boa;201;MT;51;31.314;2276;Centro-Oeste
Alta Floresta;250;MT;51;61.291;2276;Centro-Oeste
Alto Araguaia;300;MT;51;17.657;2276;Centro-Oeste
Alto Boa Vista;359;MT;51;5.875;2276;Centro-Oeste
Alto Garças;409;MT;51;13.707;2276;Centro-Oeste
Alto Paraguai;508;MT;51;7.717;2276;Centro-Oeste
Alto Taquari;607;MT;51;11.571;2276;Centro-Oeste
Apiacás;805;MT;51;8.692;2276;Centro-Oeste
Araguaiana;1001;MT;51;3.950;2276;Centro-Oeste
Araguainha;1209;MT;51;1.006;2276;Centro-Oeste
Araputanga;1258;MT;51;14.854;2276;Centro-Oeste
Arenápolis;1308;MT;51;10.747;2276;Centro-Oeste
Aripuanã;1407;MT;51;26.010;2276;Centro-Oeste
Barão de Melgaço;1605;MT;51;7.204;2276;Centro-Oeste
Barra do Bugres;1704;MT;51;29.576;2276;Centro-Oeste
Barra do Garças;1803;MT;51;72.694;2276;Centro-Oeste
Boa Esperança do Norte;1837;MT;51;5.772;2276;Centro-Oeste
Bom Jesus do Araguaia;1852;MT;51;7.731;2276;Centro-Oeste
Brasnorte;1902;MT;51;17.496;2276;Centro-Oeste
Cáceres;2504;MT;51;91.626;2276;Centro-Oeste
Campinápolis;2603;MT;51;15.713;2276;Centro-Oeste
Campo Novo do Parecis;2637;MT;51;50.033;2276;Centro-Oeste
Campo Verde;2678;MT;51;47.831;2276;Centro-Oeste
Campos de Júlio;2686;MT;51;9.608;2276;Centro-Oeste
Canabrava do Norte;2694;MT;51;4.480;2276;Centro-Oeste
Canarana;2702;MT;51;27.657;2276;Centro-Oeste
Carlinda;2793;MT;51;10.324;2276;Centro-Oeste
Castanheira;2850;MT;51;7.459;2276;Centro-Oeste
Chapada dos Guimarães;3007;MT;51;19.374;2276;Centro-Oeste
Cláudia;3056;MT;51;9.436;2276;Centro-Oeste
Cocalinho;3106;MT;51;6.428;2276;Centro-Oeste
Colíder;3205;MT;51;32.010;2276;Centro-Oeste
Colniza;3254;MT;51;26.090;2276;Centro-Oeste
Comodoro;3304;MT;51;18.461;2276;Centro-Oeste
Confresa;3353;MT;51;37.541;2276;Centro-Oeste
Conquista D'Oeste;3361;MT;51;3.874;2276;Centro-Oeste
Cotriguaçu;3379;MT;51;10.398;2276;Centro-Oeste
Cuiabá;3403;MT;51;682.932;2276;Centro-Oeste
Curvelândia;3437;MT;51;4.967;2276;Centro-Oeste
Denise;3452;MT;51;6.815;2276;Centro-Oeste
Diamantino;3502;MT;51;22.479;2276;Centro-Oeste
Dom Aquino;3601;MT;51;7.915;2276;Centro-Oeste
Feliz Natal;3700;MT;51;10.564;2276;Centro-Oeste
Figueirópolis D'Oeste;3809;MT;51;3.112;2276;Centro-Oeste
Gaúcha do Norte;3858;MT;51;9.181;2276;Centro-Oeste
